MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
OPT_hwx_sym_3_on_2_sym_7_mc_4_1B_2Br,566.6910000000,35.6042970190,-3.52753,-198843.213525,0.00000,-46916.169988,-2283.18715,12135.59459,-248042.57066,53.25653,8016139.59684940520674,h2_77K_100Bar
OPT_hwx_sym_3_on_2_sym_7_mc_4_2B_2F,1377.4705000000,89.1614314596,-2.53044,-264907.195776,0.00000,-100798.974147,-4062.46494,45008.64498,-369768.63487,46.55068,8016139.59684940520674,h2_77K_100Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2CF3_ntn_edge,810.5555000000,24.8391686438,-5.36779,-413214.983538,0.00000,-57035.064391,-3454.71347,24669.21786,-473704.76140,45.93829,8016139.59684940520674,h2_77K_100Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH,1445.1715000000,57.2510678574,-3.60060,-445248.056645,0.00000,-120987.948236,-5476.68822,43186.02133,-571712.69310,53.54185,8016139.59684940520674,h2_77K_100Bar
OPT_ibe_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3,355.1555000000,20.4564828005,-4.96078,-214931.823728,0.00000,-22556.296067,-1476.20337,6441.52379,-238964.32317,45.28743,8016139.59684940520674,h2_77K_100Bar
OPT_kkm_sym_6_mc_3_sym_3_on_1_ntn_edge_ntn_edge,745.8770000000,18.8050708586,-5.82998,-357931.450871,0.00000,-51762.447831,-2779.26297,33019.47235,-412473.16167,46.51187,8016139.59684940520674,h2_77K_100Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_1B_2SH_1B_2SH,439.8310000000,44.0607979629,-4.26204,-165354.757778,0.00000,-36457.369488,-1747.21451,14749.11418,-203559.34178,53.89873,8016139.59684940520674,h2_77K_100Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_2B_2CH3_2B_2CH3,1032.8855000000,83.0761521934,-2.89582,-257130.972218,0.00000,-80609.139789,-3413.07620,32300.95319,-341153.18821,49.93669,8016139.59684940520674,h2_77K_100Bar
OPT_kkm_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2NH2,713.9280000000,28.7515067226,-4.59433,-326576.054483,0.00000,-55512.099918,-3050.09555,19852.32371,-385138.24995,50.98295,8016139.59684940520674,h2_77K_100Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2CH3_1B_2CH3,616.5795000000,79.1254417374,-3.24205,-165735.853235,0.00000,-50195.544517,-2170.31846,18930.77488,-218101.71621,51.82937,8016139.59684940520674,h2_77K_100Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,615.2175000000,66.6145378943,-3.08083,-169259.901318,0.00000,-49502.304203,-2147.26333,21025.57611,-220909.46885,51.54037,8016139.59684940520674,h2_77K_100Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_2CF3_2B_2CF3,714.1365000000,69.3544169960,-2.36884,-265205.267261,0.00000,-99350.886130,-3867.50814,46060.45173,-368423.66153,43.62116,8016139.59684940520674,h2_77K_100Bar
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2Br,442.9835000000,26.8594362005,-4.80010,-212860.116771,0.00000,-33907.557746,-1891.30946,7443.93332,-248658.98398,50.36916,8016139.59684940520674,h2_77K_100Bar
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_2CH3_ntn_edge,238.6755000000,11.4320753036,-4.74156,-192106.406203,0.00000,-9218.491688,-804.86695,3783.06491,-202129.76484,24.94655,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2CH3_1B_2CH3,326.5050000000,75.7850441689,-3.10239,-96118.883539,0.00000,-26091.145091,-1259.59079,12166.09148,-123469.61942,52.23542,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2SH_1B_2SH,325.6520000000,62.9384302734,-3.86746,-98035.481141,0.00000,-26419.595651,-1210.65416,17996.09012,-125665.73095,52.05400,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_2B_2Br_2B_2Br,846.1145000000,64.9094222933,-2.69704,-158459.181144,0.00000,-60480.404269,-2421.33487,29850.21513,-221360.92028,45.01488,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_2B_2OH_2B_2OH,824.4380000000,117.8226834135,-2.36218,-131554.292457,0.00000,-57129.645667,-2197.93677,24954.63842,-190881.87489,43.42773,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2CH3,1096.2570000000,44.8035427763,-4.87730,-499799.363929,0.00000,-88719.087874,-4838.44095,23161.32334,-593356.89276,53.47147,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_4H,1126.3370000000,51.7262088443,-4.56473,-438013.148590,0.00000,-96313.914575,-4909.47776,39966.54618,-539236.54093,56.58806,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_1_sym_7_mc_4_ntn_edge_2B_4CN,470.7000000000,38.9914536132,-3.43200,-177942.102873,0.00000,-33926.141805,-1726.33413,17034.45425,-213594.57881,46.37754,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_2F_1B_2F,330.8250000000,74.1261568200,-2.80600,-83692.421748,0.00000,-26379.199375,-1114.18621,7770.30759,-111185.80733,51.37330,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_1B_4CN_ntn_edge,647.9910000000,41.6793907340,-4.06817,-251343.790450,0.00000,-50525.344886,-2585.53185,20606.74167,-304454.66718,49.48960,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_2F_ntn_edge,1434.6645000000,80.3643661385,-2.74879,-327881.874182,0.00000,-109947.285923,-4703.19743,50975.34695,-442532.35753,49.14537,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_4H_ntn_edge,1477.8420000000,102.6433904285,-2.77398,-331687.115357,0.00000,-116885.682647,-4906.22489,49002.19509,-453479.02290,50.45802,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_4F,1174.9630000000,41.3737390215,-4.01237,-479511.862404,0.00000,-98233.065634,-4897.70035,38919.94498,-582642.62839,53.87750,8016139.59684940520674,h2_77K_100Bar
OPT_lnj_sym_3_on_2_sym_7_mc_4_ntn_edge_2B_4Br,499.2320000000,22.3401335275,-3.35751,-234677.459507,0.00000,-37822.439284,-2053.76004,10664.96804,-274553.65883,50.74343,8016139.59684940520674,h2_77K_100Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_11_1B_2SH,113.1065000000,13.3097450313,-7.14109,-463211.784128,0.00000,-23849.777985,-2155.39067,6519.98336,-489216.95279,32.16537,8016139.59684940520674,h2_77K_100Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_11_2B_2SH,547.8170000000,84.3753003115,-2.93425,-241706.164885,0.00000,-81461.816856,-3388.73006,45470.28712,-326556.71180,47.37551,8016139.59684940520674,h2_77K_100Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_4Br,517.0310000000,16.6232972013,-4.55599,-229419.448253,0.00000,-39297.240887,-2107.80615,12858.37327,-270824.49530,46.63252,8016139.59684940520674,h2_77K_100Bar
OPT_lvtb_sym_5_mc_2_sym_5_on_9_2B_4Br,403.1702500000,28.7106047899,-2.83376,-205021.449081,0.00000,-59345.440077,-2621.76414,25188.86996,-266988.65329,45.81255,8016139.59684940520674,h2_77K_100Bar
OPT_lvtb_sym_5_on_9_sym_5_mc_2_1B_4Br,543.8430000000,17.4853419231,-3.58029,-208102.455659,0.00000,-43927.414343,-2183.94795,10662.67288,-254213.81795,46.24491,8016139.59684940520674,h2_77K_100Bar
OPT_lvtb_sym_5_on_9_sym_5_mc_2_2B_4Br,412.9775000000,29.4089997703,-2.87227,-206544.098619,0.00000,-61025.244859,-2673.43567,31639.32740,-270242.77915,45.94968,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_1_1B_4F_1B_4F_1B_4F,289.9630000000,45.7024910108,-3.77003,-83270.434343,0.00000,-23738.967851,-1110.35409,8051.77627,-108119.75629,52.22768,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_1_2B_4H_2B_4H_2B_4H,717.0260000000,111.2737571876,-2.81129,-132665.279534,0.00000,-54862.124676,-2128.55964,27630.81802,-189655.96385,48.75227,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2CN_ntn_edge_1B_2CN,486.9020000000,32.2332655611,-4.75078,-224875.667838,0.00000,-37441.807298,-1978.96682,13342.18362,-264296.44196,51.68240,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH_ntn_edge,250.1930000000,50.7555522915,-3.76355,-334171.289062,0.00000,-84401.981686,-3964.55090,30066.89508,-422537.82165,54.50772,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_1B_4CN_ntn_edge_1B_4CN,455.6685000000,27.2754411762,-5.70936,-236549.318077,0.00000,-33088.614164,-1752.74679,18361.40710,-271390.67903,49.08612,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2Br_ntn_edge_ntn_edge,533.4435000000,28.7504217109,-4.20552,-232318.536569,0.00000,-43238.490474,-2180.63517,9168.03952,-277737.66221,53.10891,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2F_2B_2F_2B_2F,706.2455000000,86.6859560036,-2.58532,-135560.908604,0.00000,-53049.465014,-2125.91435,21271.04026,-190736.28797,47.87954,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_2OH_2B_2OH_2B_2OH,710.3545000000,89.2850263048,-2.59151,-143179.139842,0.00000,-53768.379035,-2080.35935,25019.56142,-199027.87823,48.20725,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_2B_4CN_2B_4CN_ntn_edge,540.4335000000,55.0741219989,-3.11762,-144827.806976,0.00000,-41145.536488,-1795.17332,16702.38344,-187768.51678,48.19988,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3_1B_2CF3,333.2400000000,23.7712209475,-4.56159,-168886.450632,0.00000,-23884.220690,-1342.14440,7181.49664,-194112.81572,45.63052,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2OH_ntn_edge,325.2203750000,36.1597673727,-4.41866,-597921.213958,0.00000,-103709.294789,-5697.73250,32458.95303,-707328.24124,53.27604,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_2CF3_ntn_edge,489.0140000000,25.5909769030,-4.06246,-234106.510971,0.00000,-33304.676254,-1880.77340,10974.88061,-269291.96062,45.23522,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_2B_4CN_ntn_edge,503.8620000000,29.9783462562,-4.05710,-232835.908526,0.00000,-34573.983119,-1792.04516,8666.88772,-269201.93680,45.29749,8016139.59684940520674,h2_77K_100Bar
OPT_mcn_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge_1B_2OH,599.5915000000,23.4226246455,-5.04512,-339690.499102,0.00000,-40631.066460,-2644.64226,7411.92187,-382966.20783,48.68154,8016139.59684940520674,h2_77K_100Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_2Br_ntn_edge,392.1975000000,12.4488983713,-4.96868,-265860.493415,0.00000,-21069.799341,-1518.70410,7215.38858,-288448.99686,40.71100,8016139.59684940520674,h2_77K_100Bar
OPT_mrc_sym_6_mc_3_1AN_C_1B_2OH_ntn_edge,451.9740000000,23.2634197802,-5.57861,-269333.870881,0.00000,-31378.025220,-2084.76349,8233.86611,-302796.65959,47.34984,8016139.59684940520674,h2_77K_100Bar
OPT_mrc_sym_6_mc_3_1AN_C_2B_2Br_2B_2Br,526.7907500000,34.2950581412,-3.47550,-336307.554529,0.00000,-86675.410913,-3917.48468,26983.76285,-426900.45012,52.27718,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_mc_2_1B_2CF3,1180.1775000000,33.8052198450,-3.55376,-365897.867756,0.00000,-88974.835182,-4088.74801,48255.63460,-458961.45094,47.37460,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_mc_2_2B_2Br,389.3850000000,52.3924799714,-2.64468,-76934.031530,0.00000,-28479.368808,-1218.08614,13395.20769,-106631.48648,46.46894,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_2Br,1196.9755000000,34.7094513605,-3.70621,-434850.118628,0.00000,-99063.388121,-4747.89918,31369.11952,-538661.40593,52.99203,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_mc_2_sym_5_on_11_1B_4H,1243.8435000000,64.3224526922,-3.57304,-379130.078515,0.00000,-105658.289692,-4871.00276,47647.23382,-489659.37097,54.39798,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_1B_2CN,745.6215000000,35.2371273935,-3.93091,-320797.885423,0.00000,-57589.158043,-2990.00354,17484.34490,-381377.04701,48.61597,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_2CF3,263.9495000000,42.4230327753,-3.09700,-73009.039725,0.00000,-19642.867260,-889.48571,10591.55326,-93541.39269,46.29013,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_mc_2_sym_5_on_9_2B_4F,277.9070000000,59.3181547978,-2.77704,-62901.562588,0.00000,-21093.533113,-849.44075,6914.70993,-84844.53646,48.17213,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_1B_2SH,795.4485000000,35.3301439516,-4.28977,-345588.878923,0.00000,-63470.461455,-3260.97828,22131.24024,-412320.31866,50.12314,8016139.59684940520674,h2_77K_100Bar
OPT_nbob_sym_5_on_9_sym_5_mc_2_2B_2NO2,267.2380000000,52.2171199585,-2.76728,-62462.189123,0.00000,-19316.140926,-783.58658,7983.83234,-82561.91663,45.19589,8016139.59684940520674,h2_77K_100Bar
OPT_pcu_sym_6_mc_3_1B_2OH,273.7285000000,39.5115343963,-3.92784,-93050.531399,0.00000,-22295.647571,-961.28836,7168.48143,-116307.46733,52.28748,8016139.59684940520674,h2_77K_100Bar
OPT_pcu_sym_6_mc_3_2B_2OH,617.4780000000,64.8468833274,-3.08924,-145721.185239,0.00000,-48323.874113,-1954.28700,16295.86664,-195999.34635,49.83735,8016139.59684940520674,h2_77K_100Bar
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,797.5965000000,66.8822704264,-3.34839,-217895.977421,0.00000,-66544.750311,-2829.25268,24211.49734,-287269.98041,53.16661,8016139.59684940520674,h2_77K_100Bar
OPT_pts_sym_5_mc_2_1AN_C_1B_2NH2,437.9910000000,37.0103449170,-4.07000,-367910.159161,0.00000,-70096.723306,-3490.02601,20711.73399,-441496.90848,50.02461,8016139.59684940520674,h2_77K_100Bar
OPT_pts_sym_5_mc_2_1AN_C_2B_2NO2,663.0880000000,50.4212134822,-2.94721,-148323.227750,0.00000,-47994.901473,-2011.11265,32360.03585,-198329.24187,44.93060,8016139.59684940520674,h2_77K_100Bar
OPT_pyr_sym_6_mc_3_sym_3_on_1_1B_4CN,267.8385000000,38.1623030990,-4.25674,-100109.223643,0.00000,-21429.266061,-1045.87763,9728.43515,-122584.36733,49.91120,8016139.59684940520674,h2_77K_100Bar
OPT_pyr_sym_6_mc_3_sym_3_on_1_2B_4CN,683.3480000000,60.7656747145,-3.11362,-161608.926197,0.00000,-50240.895093,-2029.07187,28354.61505,-213878.89316,46.69366,8016139.59684940520674,h2_77K_100Bar
OPT_pyr_sym_6_mc_3_sym_3_on_2_2B_2CH3,726.4440000000,93.5338339761,-2.70211,-171965.990265,0.00000,-56640.113361,-2433.83259,22973.47836,-231039.93621,50.12267,8016139.59684940520674,h2_77K_100Bar
OPT_qza_sym_5_mc_2_sym_3_on_2_1B_2CH3_1B_2CH3,887.9525000000,75.9670989216,-3.23279,-242539.305547,0.00000,-71783.040388,-3123.46369,25967.84291,-317445.80962,51.69886,8016139.59684940520674,h2_77K_100Bar
OPT_qza_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,586.3280000000,69.9964357756,-2.51655,-101739.841269,0.00000,-41796.946718,-1723.10220,24125.69815,-145259.89019,44.63952,8016139.59684940520674,h2_77K_100Bar
OPT_reo_sym_8_mc_9_1B_2CF3,759.2635000000,15.6621160186,-3.62539,-303968.571115,0.00000,-51718.316441,-2609.22788,26282.55346,-358296.11544,37.89459,8016139.59684940520674,h2_77K_100Bar
OPT_reo_sym_8_mc_9_2B_2CF3,225.6645000000,26.2253601679,-2.90706,-72906.645698,0.00000,-15424.352670,-677.58390,5327.27945,-89008.58227,41.64955,8016139.59684940520674,h2_77K_100Bar
OPT_rhrb_sym_5_mc_2_1B_2F,729.4480000000,57.6418772908,-2.48000,-151021.480110,0.00000,-53478.898332,-2160.48399,18802.58173,-206660.86243,45.79557,8016139.59684940520674,h2_77K_100Bar
OPT_rhrb_sym_5_mc_2_2B_2CN,1803.8615000000,93.0680248877,-2.25392,-294965.116394,0.00000,-120587.597262,-4865.20070,59306.63407,-420417.91435,41.66683,8016139.59684940520674,h2_77K_100Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_11_1B_2F,809.9655000000,71.0751852483,-2.51226,-182469.298631,0.00000,-59808.116834,-2575.71423,20203.12774,-244853.12969,46.58597,8016139.59684940520674,h2_77K_100Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_11_2B_2F,1903.0195000000,113.4397408161,-2.12232,-289093.907298,0.00000,-128570.364353,-4980.72710,51607.19705,-422644.99875,41.66284,8016139.59684940520674,h2_77K_100Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_9_1B_2NO2,490.4930000000,39.2428612954,-3.06821,-137962.010465,0.00000,-35550.474910,-1600.83943,17234.54009,-175113.32481,44.28483,8016139.59684940520674,h2_77K_100Bar
OPT_rhrb_sym_5_mc_2_sym_5_on_9_2B_2CN,1420.8835000000,85.4225728380,-2.22067,-269676.835900,0.00000,-96716.624318,-3932.55232,48919.76940,-370326.01253,42.29406,8016139.59684940520674,h2_77K_100Bar
OPT_rhrb_sym_5_on_9_sym_5_mc_2_1B_2OH,527.2580000000,54.2720869328,-2.73773,-143394.504362,0.00000,-39820.925229,-1700.14738,10966.09934,-184915.57697,47.49672,8016139.59684940520674,h2_77K_100Bar
OPT_rhrb_sym_5_on_9_sym_5_mc_2_2B_4Br,1424.5295000000,33.8145845219,-2.42008,-313200.065311,0.00000,-100692.944905,-4219.12528,43778.97915,-418112.13550,43.32107,8016139.59684940520674,h2_77K_100Bar
OPT_rtl_sym_6_mc_3_sym_3_on_1_1B_4Br,607.6322500000,24.9203858077,-3.93899,-429634.729656,0.00000,-98982.885403,-4700.99729,29629.78279,-533318.61235,51.50723,8016139.59684940520674,h2_77K_100Bar
OPT_rtl_sym_6_mc_3_sym_3_on_1_2B_4CN,734.4285000000,65.3079299743,-2.74474,-160560.179090,0.00000,-52608.706962,-2103.70022,21888.40106,-215272.58628,45.04592,8016139.59684940520674,h2_77K_100Bar
OPT_rtl_sym_6_mc_3_sym_3_on_2_1B_2OH,639.9005000000,59.6727060144,-3.19392,-362091.398930,0.00000,-104577.004346,-4604.09206,33709.93284,-471272.49533,52.46658,8016139.59684940520674,h2_77K_100Bar
OPT_rtl_sym_6_mc_3_sym_3_on_2_2B_2OH,762.3155000000,95.8160460306,-2.58135,-140859.782120,0.00000,-55358.277929,-2130.84055,21539.63841,-198348.90060,45.87957,8016139.59684940520674,h2_77K_100Bar
OPT_scu_sym_8_mc_9_sym_5_on_11_1B_2F,353.9835000000,35.9069147589,-3.12942,-254100.710564,0.00000,-54857.279764,-2666.01380,19304.98193,-311624.00413,49.10760,8016139.59684940520674,h2_77K_100Bar
OPT_scu_sym_8_mc_9_sym_5_on_11_2B_2NO2,773.7735000000,45.7806921409,-2.42735,-201900.084013,0.00000,-55138.632424,-2358.60191,15550.95877,-259397.31835,44.50700,8016139.59684940520674,h2_77K_100Bar
OPT_scu_sym_8_mc_9_sym_5_on_9_1B_2NH2,244.7291250000,28.2114991622,-4.21092,-434727.274263,0.00000,-72774.464658,-4077.65395,33357.92800,-511579.39287,46.87878,8016139.59684940520674,h2_77K_100Bar
OPT_scu_sym_8_mc_9_sym_5_on_9_2B_2NO2,574.5485000000,36.1155230557,-3.01480,-169977.105355,0.00000,-40298.978219,-1710.54415,18635.20721,-211986.62773,43.45741,8016139.59684940520674,h2_77K_100Bar
OPT_sit_sym_3_on_1_sym_7_mc_4_1B_2OH,558.5830000000,56.2761099216,-3.51659,-335135.748412,0.00000,-90677.972303,-3916.53454,38724.38262,-429730.25525,52.24814,8016139.59684940520674,h2_77K_100Bar
OPT_sit_sym_3_on_1_sym_7_mc_4_2B_2OH,687.8645000000,91.0215816152,-2.45616,-134423.177333,0.00000,-50407.759524,-2073.21711,22192.82605,-186904.15397,46.46499,8016139.59684940520674,h2_77K_100Bar
OPT_sit_sym_3_on_2_sym_7_mc_4_1B_2NH2,532.3945000000,54.4159510761,-3.95518,-184803.772409,0.00000,-43928.921879,-2124.24116,19240.94890,-230856.93545,53.08096,8016139.59684940520674,h2_77K_100Bar
OPT_sit_sym_3_on_2_sym_7_mc_4_2B_2OH,692.3215000000,91.8997138899,-2.58535,-139389.440418,0.00000,-51158.119645,-2136.10697,20230.77105,-192683.66704,46.94097,8016139.59684940520674,h2_77K_100Bar
OPT_sqca_sym_8_mc_9_sym_3_on_2_1B_2OH_1B_2OH,1676.2760000000,41.0395116084,-3.77195,-606472.371082,0.00000,-136085.368038,-6535.54336,52883.64293,-749093.28248,51.02760,8016139.59684940520674,h2_77K_100Bar
OPT_ssa_sym_5_mc_2_1B_2OH,352.8625000000,56.6224963458,-2.75627,-79648.682167,0.00000,-25978.918922,-1100.85020,11636.00271,-106728.45129,46.13068,8016139.59684940520674,h2_77K_100Bar
OPT_ssa_sym_5_mc_2_2B_4Br,838.9760000000,37.3906340717,-2.50601,-171589.638944,0.00000,-59158.247406,-2368.32034,28789.63114,-233116.20669,43.48436,8016139.59684940520674,h2_77K_100Bar
OPT_ssa_sym_5_mc_2_sym_5_on_11_1B_4Br,762.4265000000,30.7222349532,-2.91728,-219562.413235,0.00000,-57702.654465,-2611.78109,24971.80989,-279876.84879,47.50202,8016139.59684940520674,h2_77K_100Bar
OPT_ssa_sym_5_mc_2_sym_5_on_11_2B_4F,1814.7185000000,89.7053589371,-2.20433,-284330.215448,0.00000,-121381.040555,-4734.78515,55151.01921,-410446.04115,41.44958,8016139.59684940520674,h2_77K_100Bar
OPT_ssa_sym_5_mc_2_sym_5_on_9_1B_4Br,458.2150000000,19.6430365609,-2.97564,-156097.002690,0.00000,-35046.773473,-1714.96508,16795.86259,-192858.74125,45.09509,8016139.59684940520674,h2_77K_100Bar
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_4Br,673.1532500000,31.9577761897,-2.27395,-314734.160051,0.00000,-95408.100237,-3944.03269,40369.48248,-414086.29298,43.50172,8016139.59684940520674,h2_77K_100Bar
OPT_ssa_sym_5_on_9_sym_5_mc_2_1B_4F,987.0260000000,42.4223984607,-2.91379,-251910.798327,0.00000,-73195.708527,-3063.17760,27914.31334,-328169.68445,45.88153,8016139.59684940520674,h2_77K_100Bar
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_2F,377.3990000000,51.5729598775,-2.80142,-113165.390116,0.00000,-27208.043323,-1291.56027,13784.73378,-141664.99370,46.93759,8016139.59684940520674,h2_77K_100Bar
OPT_stp_sym_5_on_9_sym_7_mc_4_2B_2CN,644.6610000000,78.2147658348,-2.39865,-143837.100815,0.00000,-44921.115791,-1855.12292,28953.73237,-190613.33953,43.04464,8016139.59684940520674,h2_77K_100Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2Br,358.0905000000,41.8976436670,-2.59739,-111095.198442,0.00000,-26565.886681,-1289.59977,11335.78788,-138950.68489,47.93272,8016139.59684940520674,h2_77K_100Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_2B_2CF3,783.9200000000,59.7776934202,-2.29190,-164666.688463,0.00000,-52776.637037,-2173.11223,25346.19229,-219616.43773,41.33560,8016139.59684940520674,h2_77K_100Bar
OPT_stp_sym_7_mc_4_sym_5_on_11_2B_4F,785.7125000000,78.2560176672,-2.18619,-142501.804053,0.00000,-54287.925336,-2167.07021,19771.10102,-198956.79960,42.58299,8016139.59684940520674,h2_77K_100Bar
OPT_stu_sym_5_mc_2_sym_3_on_2_1B_4CN_1B_4CN,603.4240000000,56.5436782292,-2.76849,-155203.564960,0.00000,-44995.859006,-1946.40002,14922.36742,-202145.82398,46.20109,8016139.59684940520674,h2_77K_100Bar
OPT_stu_sym_5_mc_2_sym_3_on_2_2B_2OH_2B_2OH,1629.7225000000,132.7778611546,-2.04721,-224640.606969,0.00000,-109152.218913,-4187.54008,32711.06709,-337980.36596,41.29993,8016139.59684940520674,h2_77K_100Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_1B_2CN_ntn_edge,468.2980000000,61.1184382208,-3.35204,-129908.141255,0.00000,-36149.601554,-1585.35309,20243.10653,-167643.09590,49.52014,8016139.59684940520674,h2_77K_100Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_1B_2SH_ntn_edge,485.2445000000,59.8057379618,-3.48550,-145058.617227,0.00000,-38946.682137,-1678.66238,15655.56548,-185683.96174,51.56393,8016139.59684940520674,h2_77K_100Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_2B_2OH_2B_2OH,1586.9790000000,129.2954336197,-2.24030,-227239.735536,0.00000,-107249.083825,-4056.28019,49982.80703,-338545.09955,41.99812,8016139.59684940520674,h2_77K_100Bar
OPT_stx_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_4CN,558.3635000000,27.7212032294,-3.90308,-268792.871600,0.00000,-38073.847589,-2241.00909,9680.07967,-309107.72828,46.48890,8016139.59684940520674,h2_77K_100Bar
OPT_sty_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,372.0257500000,70.0070265410,-2.69790,-183450.304884,0.00000,-56526.177272,-2474.47338,25124.22052,-242450.95553,48.39498,8016139.59684940520674,h2_77K_100Bar
OPT_sty_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_4Br,495.2795000000,24.4224919507,-4.53786,-217604.801828,0.00000,-38662.507409,-2120.12489,17556.50085,-258387.43413,50.34265,8016139.59684940520674,h2_77K_100Bar
OPT_sur_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,625.8515000000,67.7659664475,-3.02192,-167758.603309,0.00000,-50030.177580,-2204.11451,19389.63255,-219992.89540,50.86503,8016139.59684940520674,h2_77K_100Bar
