MOF_name,molecule,fugacity,loading
OPT_act_sym_6_mc_3_sym_3_on_2_1B_2CH3_ntn_edge,22_DMB,98252.4136891507,6.5572577828
OPT_act_sym_6_mc_3_sym_3_on_2_1B_4Br_ntn_edge,22_DMB,98252.4136891507,2.7176372638
OPT_act_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_4CN,22_DMB,98252.4136891507,0.9901857264
OPT_apo_sym_6_mc_3_sym_3_on_1_2B_2Br,22_DMB,98252.4136891507,1.6288316349
OPT_apo_sym_6_mc_3_sym_3_on_2_1B_2CH3,22_DMB,98252.4136891507,6.861382337
OPT_apo_sym_6_mc_3_sym_3_on_2_2B_2CH3,22_DMB,98252.4136891507,3.4404820987
OPT_bcu_sym_8_mc_9_1B_2CN,22_DMB,98252.4136891507,1.1689239923
OPT_bcu_sym_8_mc_9_2B_2SH,22_DMB,98252.4136891507,2.7215033909
OPT_ceq_sym_3_on_1_sym_7_mc_4_1B_2NO2_ntn_edge,22_DMB,98252.4136891507,3.321830042
OPT_ceq_sym_3_on_1_sym_7_mc_4_2B_2CF3_2B_2CF3,22_DMB,98252.4136891507,1.4122957695
OPT_ceq_sym_3_on_1_sym_7_mc_4_ntn_edge_ntn_edge,22_DMB,98252.4136891507,2.4427521749
OPT_ceq_sym_3_on_2_sym_7_mc_4_1B_2OH_1B_2OH,22_DMB,98252.4136891507,6.0334883257
OPT_ceq_sym_3_on_2_sym_7_mc_4_2B_2NH2_2B_2NH2,22_DMB,98252.4136891507,3.1428624716
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_2NH2,22_DMB,98252.4136891507,1.8897853902
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_2F,22_DMB,98252.4136891507,2.7928778516
OPT_csq_sym_8_mc_9_sym_5_on_11_1B_2F,22_DMB,98252.4136891507,4.2307891151
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2NH2,22_DMB,98252.4136891507,4.5354504802
OPT_cut_sym_8_mc_9_sym_3_on_2_1B_2CN_1B_2CN,22_DMB,98252.4136891507,2.8253972251
OPT_cut_sym_8_mc_9_sym_3_on_2_1B_4CN_ntn_edge,22_DMB,98252.4136891507,1.7552903548
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_2NO2_2B_2NO2,22_DMB,98252.4136891507,1.1861363828
OPT_cut_sym_8_mc_9_sym_3_on_2_ntn_edge_1B_2NH2,22_DMB,98252.4136891507,4.5266930578
OPT_dag_sym_3_on_1_sym_7_mc_4_1B_2F,22_DMB,98252.4136891507,3.3613660789
OPT_dag_sym_3_on_1_sym_7_mc_4_2B_2CH3,22_DMB,98252.4136891507,3.0439872456
OPT_dag_sym_3_on_2_sym_7_mc_4_1B_2CN,22_DMB,98252.4136891507,5.2054020316
OPT_dag_sym_3_on_2_sym_7_mc_4_2B_2NO2,22_DMB,98252.4136891507,1.426540199
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2Br_ntn_edge,22_DMB,98252.4136891507,3.086059468
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2OH_ntn_edge,22_DMB,98252.4136891507,3.4621224427
OPT_edq_sym_3_on_1_sym_7_mc_4_2B_2CN_2B_2CN,22_DMB,98252.4136891507,2.075593678
OPT_edq_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2NO2,22_DMB,98252.4136891507,1.1636145452
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_2F_ntn_edge,22_DMB,98252.4136891507,4.695178837
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_4Br_ntn_edge,22_DMB,98252.4136891507,2.4005431753
OPT_edq_sym_3_on_2_sym_7_mc_4_2B_2SH_2B_2SH,22_DMB,98252.4136891507,3.3041244754
OPT_edq_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_4Br,22_DMB,98252.4136891507,1.1271171615
OPT_eea_sym_6_mc_3_sym_3_on_2_1B_2OH,22_DMB,98252.4136891507,3.4068797832
OPT_fcu_sym_12_mc_11_1B_4Br,22_DMB,98252.4136891507,0.281033986
OPT_fcu_sym_12_mc_11_2B_4H,22_DMB,98252.4136891507,4.1041194832
OPT_flu_sym_8_mc_9_1AN_C_2B_2CH3,22_DMB,98252.4136891507,5.1470539268
OPT_fog_sym_5_mc_2_sym_3_on_2_1B_2CF3_1B_2CF3,22_DMB,98252.4136891507,2.8474940427
OPT_fog_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,22_DMB,98252.4136891507,4.2050597076
OPT_fog_sym_5_mc_2_sym_3_on_2_2B_2NH2_2B_2NH2,22_DMB,98252.4136891507,1.8148268303
OPT_fog_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2SH,22_DMB,98252.4136891507,7.0677468673
OPT_fsc_sym_6_mc_3_sym_5_on_11_1B_2OH_1B_2OH,22_DMB,98252.4136891507,5.4817260292
OPT_fsc_sym_6_mc_3_sym_5_on_11_2B_2NO2_2B_2NO2,22_DMB,98252.4136891507,1.7932591344
OPT_ftw_sym_12_mc_11_sym_5_on_11_1B_2F,22_DMB,98252.4136891507,3.6532111463
OPT_ftw_sym_12_mc_11_sym_5_on_11_2B_2CN,22_DMB,98252.4136891507,3.9401471905
OPT_hwx_sym_3_on_1_sym_7_mc_4_1B_2Br,22_DMB,98252.4136891507,4.2711785395
OPT_hwx_sym_3_on_1_sym_7_mc_4_1B_4F,22_DMB,98252.4136891507,4.5036200843
OPT_hwx_sym_3_on_2_sym_7_mc_4_1B_2Br,22_DMB,98252.4136891507,4.1981569572
OPT_hwx_sym_3_on_2_sym_7_mc_4_2B_2F,22_DMB,98252.4136891507,1.9231577899
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2CF3_ntn_edge,22_DMB,98252.4136891507,2.655264748
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH,22_DMB,98252.4136891507,6.4955572689
OPT_ibe_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3,22_DMB,98252.4136891507,1.9368127219
OPT_kkm_sym_6_mc_3_sym_3_on_1_ntn_edge_ntn_edge,22_DMB,98252.4136891507,2.3154574073
OPT_kkm_sym_6_mc_3_sym_3_on_2_1B_2SH_1B_2SH,22_DMB,98252.4136891507,5.2341300017
OPT_kkm_sym_6_mc_3_sym_3_on_2_2B_2CH3_2B_2CH3,22_DMB,98252.4136891507,4.0076421204
OPT_kkm_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2NH2,22_DMB,98252.4136891507,3.5454021912
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2CH3_1B_2CH3,22_DMB,98252.4136891507,6.1986822253
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,22_DMB,98252.4136891507,4.6015563368
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_2CF3_2B_2CF3,22_DMB,98252.4136891507,1.065134612
