MOF_name,Load [molecules/UC],Load [mol/kg framework],Enthalpy_Ads [KJ/mol],Host_Ads_vdW [K],Host_Ads_Coul [K],Ads_Ads_vdW [K],Ads_Ads_Coul [K],Ave_Heat_Cap [J/mol/K],Total_E [K],Ave_Dens [kg/m3],Fugacity [Pa],Molecule
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_B_Ch_v3-4c_bicyclooctane_Ch_1B_2CH3_Ch_ntn_edge_1x1x2,410.0210000000,42.6273144835,-4.12141,-177053.609230,0.00000,-32157.669228,-1659.97719,9184.79896,-210871.25565,49.14323,8016139.59684940520674,h2_77K_100Bar
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_4B_fused_8H_Ch_1x1x2,1551.8975000000,86.9054212675,-2.73982,-382794.143599,0.00000,-121451.752815,-5474.67939,45608.89649,-509720.57580,49.96920,8016139.59684940520674,h2_77K_100Bar
SR_ssf_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1TrU_Ch_1B_4H_Ch_1x1x2,618.8965000000,36.5760301942,-3.37336,-172615.001284,0.00000,-47851.699792,-2141.16586,20476.81035,-222607.86694,48.53766,8016139.59684940520674,h2_77K_100Bar
SR_sste_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_2B_4F_Ch_1x1x1,,,,,,,,,,,8016139.59684940520674,h2_77K_100Bar
SR_std_v1-6c_bicyclooctane_Ch_v2-6c_bicyclooctane_Ch_v3-6c_Zn_1_Ch_1DoU_Ch_1TrU_Ch_3x3x1,473.5355000000,23.1509053438,-6.37301,-316265.211202,0.00000,-29491.551076,-2271.53911,7722.26349,-348028.30139,46.05160,8016139.59684940520674,h2_77K_100Bar
SR_stu_v1-3c_pyrrole_Ch_v2-4c_Cu_1_Ch_2B_2CH3_Ch_ntn_edge_1x1x1,799.5620000000,79.0420549395,-2.68241,-192964.685269,0.00000,-60597.177659,-2496.90664,25921.55959,-256058.76956,47.26002,8016139.59684940520674,h2_77K_100Bar
SR_sur_v1-4c_Cu_1_Ch_v2-3c_triazine_Ch_1B_2CF3_Ch_ntn_edge_1x2x1,451.2025000000,43.1325750258,-3.42149,-136730.962903,0.00000,-35177.907343,-1574.77569,16138.81295,-173483.64593,49.74631,8016139.59684940520674,h2_77K_100Bar
SR_svnd_v1-6c_Zr_1_Ch_v2-3c_triazine_Ch_ntn_edge_1B_2NO2_Ch_1x1x1,385.7055000000,36.8261146639,-3.70766,-122242.116998,0.00000,-29677.114545,-1344.19089,9600.48180,-153263.42243,47.67531,8016139.59684940520674,h2_77K_100Bar
SR_tbo_v1-3c_B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_1x1x1,1553.3120000000,78.1894904185,-2.52492,-354040.218812,0.00000,-118541.617090,-4885.25028,48387.79916,-477467.08618,47.95530,8016139.59684940520674,h2_77K_100Bar
SR_tfb_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_4Br_Ch_1x1x1,582.0765000000,28.5025324610,-3.76874,-219266.824429,0.00000,-45235.678739,-2283.78123,14683.62780,-266786.28439,50.91538,8016139.59684940520674,h2_77K_100Bar
SR_tfe_v1-3c_B_Ch_v2-3c_B_Ch_v3-4c_Cu_1_Ch_1B_2CN_Ch_ntn_edge_1x1x1,225.0329375000,57.3399870394,-3.81624,-639552.678211,0.00000,-147544.171253,-6632.44472,71786.10529,-793729.29419,52.18131,8016139.59684940520674,h2_77K_100Bar
SR_tfe_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_1B_2CH3_Ch_1x1x1,460.5685000000,76.4015411679,-3.14792,-140667.633637,0.00000,-37382.078436,-1676.46855,12252.49618,-179726.18062,51.48490,8016139.59684940520674,h2_77K_100Bar
