MOF_name,molecule,fugacity,loading
SR_nbo_v1-4c_Cu_1_Ch_1B_2CN_Ch_2x2x2,H2,499640.89963272936,1.7061361784
SR_nht_v1-6c_Cr_1_Ch_v2-3c_B_Ch_v3-3c_triazine_Ch_1B_2CH3_Ch_ntn_edge_2x2x1,H2,499640.89963272936,2.4103287643
SR_nip_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_ntn_edge_2B_2CF3_Ch_2x1x1,H2,499640.89963272936,1.4008718712
SR_nkb_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_ntn_edge_1B_2NH2_Ch_1x1x2,H2,499640.89963272936,2.7019516216
SR_nkb_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_ntn_edge_1B_4CN_Ch_1x1x2,H2,499640.89963272936,1.6966405963
SR_nkc_v1-4c_Cu_1_Ch_v2-4c_1anC_Ch_v3-3c_pyrrole_Ch_1TrU_Ch_1DoU_Ch_2x2x1,H2,499640.89963272936,2.6262998399
SR_nkc_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_triazine_Ch_ntn_edge_1B_2SH_Ch_2x2x1,H2,499640.89963272936,2.5306127274
SR_nkq_v1-3c_B_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_ntn_edge_1B_2OH_Ch_2x1x2,H2,499640.89963272936,2.5167118371
SR_nkq_v1-3c_pyrrole_Ch_v2-3c_pyrrole_Ch_v3-4c_Cu_1_Ch_v4-4c_bicyclooctane_Ch_ntn_edge_2B_2NH2_Ch_2x1x2,H2,499640.89963272936,2.7275246545
SR_nkq_v1-3c_triazine_Ch_v2-3c_triazine_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_1B_2NH2_Ch_ntn_edge_3x1x2,H2,499640.89963272936,3.058451978
SR_osc_v1-6c_Cr_1_Ch_2B_2NO2_Ch_1x1x1,H2,499640.89963272936,1.8158943046
SR_pdp_v1-3c_triazine_Ch_v2-6c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_1B_2OH_Ch_ntn_edge_1x1x1,H2,499640.89963272936,2.4533359781
SR_pds_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_1B_2NO2_Ch_1x1x1,H2,499640.89963272936,1.3657629875
SR_pti_v1-4c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_1B_2NH2_Ch_1x1x2,H2,499640.89963272936,2.9220275488
SR_pti_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_1B_4H_Ch_1DoU_Ch_1x1x3,H2,499640.89963272936,2.3976432254
