MOF_name,molecule,fugacity,loading
SR_osc_v1-6c_Cr_1_Ch_2B_2NO2_Ch_1x1x1,CO2,99529.86363115793,2.2470094174
SR_pdp_v1-3c_triazine_Ch_v2-6c_bicyclooctane_Ch_v3-4c_Cu_1_Ch_1B_2OH_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,4.6091781334
SR_pds_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_Cu_1_Ch_v4-4c_1anC_Ch_1B_2NO2_Ch_1x1x1,CO2,99529.86363115793,3.3727833422
SR_pti_v1-4c_B_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_1B_2NH2_Ch_1x1x2,CO2,99529.86363115793,4.7007970315
SR_pti_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_bicyclooctane_Ch_1B_4H_Ch_1DoU_Ch_1x1x3,CO2,99529.86363115793,1.8797341822
SR_ptt_v1-4c_1anC_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_1B_4H_Ch_1TrU_Ch_1x3x1,CO2,99529.86363115793,4.3922561723
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_B_Ch_v4-4c_bicyclooctane_Ch_1TrU_Ch_ntn_edge_2x2x2,CO2,99529.86363115793,3.152948614
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_pyrrole_Ch_v4-4c_bicyclooctane_Ch_2B_2F_Ch_1x1x1,CO2,99529.86363115793,0.784681054
SR_pyf_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_v3-3c_triazine_Ch_v4-4c_bicyclooctane_Ch_2B_fused_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,6.7925477657
SR_qza_v1-3c_B_Ch_v2-4c_Cu_1_Ch_2B_2CN_Ch_ntn_edge_2x2x1,CO2,99529.86363115793,1.108171808
SR_rhr_v1-4c_Cu_1_Ch_2B_2CH3_Ch_1x1x1,CO2,99529.86363115793,0.9655037483
SR_rnb_v1-6c_Cr_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_ntn_edge_2B_2F_Ch_1x1x1,CO2,99529.86363115793,1.6599991952
SR_rnb_v1-6c_Zn_1_Ch_v2-3c_pyrrole_Ch_v3-3c_pyrrole_Ch_v4-3c_pyrrole_Ch_2B_2CN_Ch_1x1x1,CO2,99529.86363115793,1.4813103705
SR_rtl_v1-3c_triazine_Ch_v2-6c_Zn_1_Ch_1B_2NO2_Ch_1x1x2,CO2,99529.86363115793,1.1792320839
SR_sbr_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_v3-4c_B_Ch_ntn_edge_1B_2OH_Ch_1x2x2,CO2,99529.86363115793,3.4330830176
SR_sku_v1-4c_bicyclooctane_Ch_v2-6c_Zn_1_Ch_1DoU_Ch_1TrU_Ch_1x1x1,CO2,99529.86363115793,1.7452044034
SR_smh_v1-6c_Zr_1_Ch_1B_4Br_Ch_1x1x1,CO2,99529.86363115793,1.1709337015
SR_snk_v1-6c_Zn_1_Ch_1B_2NH2_Ch_1x1x2,CO2,99529.86363115793,1.9974292945
SR_snl_v1-6c_Zn_1_Ch_1B_2SH_Ch_1x1x2,CO2,99529.86363115793,1.3201084485
SR_son_v1-6c_Zr_1_Ch_1B_2CH3_Ch_1x1x1,CO2,99529.86363115793,1.9930838545
SR_ssa_v1-4c_pyrene_Ch_v2-4c_Cu_1_Ch_1TrU_Ch_1x1x1,CO2,99529.86363115793,1.0316314693
SR_ssd_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1B_2SH_Ch_2x2x2,CO2,99529.86363115793,1.1114007918
SR_ssde_v1-4c_bicyclooctane_Ch_v2-4c_Cu_1_Ch_2B_2F_Ch_ntn_edge_1x1x1,CO2,99529.86363115793,2.3253761849
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_B_Ch_v3-4c_bicyclooctane_Ch_1B_2CH3_Ch_ntn_edge_1x1x2,CO2,99529.86363115793,1.9691147215
SR_ssee_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_v3-4c_1anC_Ch_4B_fused_8H_Ch_1x1x2,CO2,99529.86363115793,1.4647442636
SR_ssf_v1-4c_Cu_1_Ch_v2-4c_Cu_1_Ch_ntn_edge_1TrU_Ch_1B_4H_Ch_1x1x2,CO2,99529.86363115793,0.6814089725
SR_sste_v1-4c_Cu_1_Ch_v2-4c_bicyclooctane_Ch_2B_4F_Ch_1x1x1,CO2,99529.86363115793,0.6813157794
