MOF_name,molecule,fugacity,loading
OPT_sty_sym_5_mc_2_sym_3_on_2_1B_2NO2_ntn_edge,H2,499640.89963272936,1.9703901871
OPT_sty_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2SH,H2,499640.89963272936,2.1120017631
OPT_sur_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,H2,499640.89963272936,2.4210548965
OPT_svnd_sym_6_mc_3_sym_3_on_2_1B_2Br_1B_2Br,H2,499640.89963272936,1.6285109042
OPT_svnd_sym_6_mc_3_sym_3_on_2_ntn_edge_ntn_edge,H2,499640.89963272936,2.5006241864
OPT_tfk_sym_5_mc_2_sym_3_on_2_1B_4F_1B_4F,H2,499640.89963272936,1.942133932
OPT_tfk_sym_5_mc_2_sym_3_on_2_2B_4CN_2B_4CN,H2,499640.89963272936,2.3070535129
OPT_the_sym_8_mc_9_sym_3_on_1_1B_4Br,H2,499640.89963272936,1.0152658777
OPT_the_sym_8_mc_9_sym_3_on_1_2B_4CN,H2,499640.89963272936,1.8347212559
OPT_the_sym_8_mc_9_sym_3_on_2_1B_4CN,H2,499640.89963272936,1.8248054063
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2SH,H2,499640.89963272936,2.5332031693
OPT_tru_sym_5_mc_2_sym_3_on_2_1B_4F_1B_4F_1B_4F_1B_4F,H2,499640.89963272936,2.0688921065
OPT_tty_sym_8_mc_9_sym_3_on_1_1B_4CN_1B_4CN,H2,499640.89963272936,1.8299587718
OPT_tty_sym_8_mc_9_sym_3_on_1_2B_4CN_2B_4CN,H2,499640.89963272936,1.7762163229
OPT_tty_sym_8_mc_9_sym_3_on_2_2B_2Br_2B_2Br,H2,499640.89963272936,1.7080686335
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2CF3_1B_2CF3,H2,499640.89963272936,1.8369727673
OPT_ucp_sym_5_mc_2_sym_3_on_2_1B_2OH_1B_2OH,H2,499640.89963272936,2.7693456804
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2F_2B_2F,H2,499640.89963272936,3.8033645966
OPT_ucp_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2F,H2,499640.89963272936,2.2914373785
OPT_xll_sym_5_on_9_sym_3_on_2_sym_6_mc_3_1B_2CH3_1B_2CH3_1B_2CH3_1B_2CH3,H2,499640.89963272936,2.6151072144
OPT_acs_sym_7_mc_4_1B_2CH3,H2,499640.89963272936,1.8278803787
OPT_acs_sym_7_mc_4_2B_2F,H2,499640.89963272936,2.0375084024
OPT_act_sym_6_mc_3_sym_3_on_2_1B_2CH3_ntn_edge,H2,499640.89963272936,2.3660458477
OPT_act_sym_6_mc_3_sym_3_on_2_1B_4Br_ntn_edge,H2,499640.89963272936,1.2034001266
OPT_act_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_4CN,H2,499640.89963272936,1.5884757186
OPT_apo_sym_6_mc_3_sym_3_on_1_2B_2Br,H2,499640.89963272936,1.6628883881
OPT_apo_sym_6_mc_3_sym_3_on_2_1B_2CH3,H2,499640.89963272936,2.284956721
OPT_apo_sym_6_mc_3_sym_3_on_2_2B_2CH3,H2,499640.89963272936,3.1102236284
OPT_bcu_sym_8_mc_9_1B_2CN,H2,499640.89963272936,1.6351093381
OPT_bcu_sym_8_mc_9_2B_2SH,H2,499640.89963272936,1.6913772909
OPT_ceq_sym_3_on_1_sym_7_mc_4_1B_2NO2_ntn_edge,H2,499640.89963272936,1.89132006
OPT_ceq_sym_3_on_1_sym_7_mc_4_2B_2CF3_2B_2CF3,H2,499640.89963272936,1.8425868731
OPT_ceq_sym_3_on_1_sym_7_mc_4_ntn_edge_ntn_edge,H2,499640.89963272936,2.3217312601
OPT_ceq_sym_3_on_2_sym_7_mc_4_1B_2OH_1B_2OH,H2,499640.89963272936,2.3460101339
OPT_ceq_sym_3_on_2_sym_7_mc_4_2B_2NH2_2B_2NH2,H2,499640.89963272936,3.0627252679
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_2NH2,H2,499640.89963272936,1.9561897356
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_2F,H2,499640.89963272936,2.213562978
OPT_csq_sym_8_mc_9_sym_5_on_11_1B_2F,H2,499640.89963272936,2.1297309431
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_2NH2,H2,499640.89963272936,2.6663495949
OPT_cut_sym_8_mc_9_sym_3_on_2_1B_2CN_1B_2CN,H2,499640.89963272936,2.0454325622
OPT_cut_sym_8_mc_9_sym_3_on_2_1B_4CN_ntn_edge,H2,499640.89963272936,1.7464217897
OPT_cut_sym_8_mc_9_sym_3_on_2_2B_2NO2_2B_2NO2,H2,499640.89963272936,2.1116189826
OPT_cut_sym_8_mc_9_sym_3_on_2_ntn_edge_1B_2NH2,H2,499640.89963272936,1.6384478414
OPT_dag_sym_3_on_1_sym_7_mc_4_1B_2F,H2,499640.89963272936,2.2352699919
OPT_dag_sym_3_on_1_sym_7_mc_4_2B_2CH3,H2,499640.89963272936,3.2457579118
OPT_dag_sym_3_on_2_sym_7_mc_4_1B_2CN,H2,499640.89963272936,2.4837803954
OPT_dag_sym_3_on_2_sym_7_mc_4_2B_2NO2,H2,499640.89963272936,2.0571818489
OPT_ddi_sym_8_mc_9_1B_2CH3,H2,499640.89963272936,1.4148094864
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2Br_ntn_edge,H2,499640.89963272936,1.4968764699
OPT_edq_sym_3_on_1_sym_7_mc_4_1B_2OH_ntn_edge,H2,499640.89963272936,2.1509594424
OPT_edq_sym_3_on_1_sym_7_mc_4_2B_2CN_2B_2CN,H2,499640.89963272936,2.9494369522
OPT_edq_sym_3_on_1_sym_7_mc_4_ntn_edge_1B_2NO2,H2,499640.89963272936,2.0443271269
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_2F_ntn_edge,H2,499640.89963272936,2.1397484873
OPT_edq_sym_3_on_2_sym_7_mc_4_1B_4Br_ntn_edge,H2,499640.89963272936,1.1619253931
OPT_edq_sym_3_on_2_sym_7_mc_4_2B_2SH_2B_2SH,H2,499640.89963272936,2.9837140314
OPT_edq_sym_3_on_2_sym_7_mc_4_ntn_edge_1B_4Br,H2,499640.89963272936,2.0455686084
OPT_eea_sym_6_mc_3_sym_3_on_2_1B_2OH,H2,499640.89963272936,2.182702807
OPT_fcu_sym_12_mc_11_1B_4Br,H2,499640.89963272936,0.7494658338
OPT_fcu_sym_12_mc_11_2B_4H,H2,499640.89963272936,2.1416318599
OPT_flu_sym_8_mc_9_1AN_C_2B_2CH3,H2,499640.89963272936,2.032400754
OPT_fog_sym_5_mc_2_sym_3_on_2_1B_2CF3_1B_2CF3,H2,499640.89963272936,1.7292393708
OPT_fog_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,H2,499640.89963272936,1.9810284263
OPT_fog_sym_5_mc_2_sym_3_on_2_2B_2NH2_2B_2NH2,H2,499640.89963272936,3.7234468573
OPT_fog_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2SH,H2,499640.89963272936,2.3906407062
OPT_fsc_sym_6_mc_3_sym_5_on_11_1B_2OH_1B_2OH,H2,499640.89963272936,2.0736911367
OPT_fsc_sym_6_mc_3_sym_5_on_11_2B_2NO2_2B_2NO2,H2,499640.89963272936,1.9096306268
OPT_ftw_sym_12_mc_11_sym_5_on_11_1B_2F,H2,499640.89963272936,2.1965095264
OPT_ftw_sym_12_mc_11_sym_5_on_11_2B_2CN,H2,499640.89963272936,2.370917501
OPT_hwx_sym_3_on_1_sym_7_mc_4_1B_2Br,H2,499640.89963272936,1.5573995273
OPT_hwx_sym_3_on_1_sym_7_mc_4_1B_4F,H2,499640.89963272936,1.8340958345
OPT_hwx_sym_3_on_2_sym_7_mc_4_1B_2Br,H2,499640.89963272936,1.6494029506
OPT_hwx_sym_3_on_2_sym_7_mc_4_2B_2F,H2,499640.89963272936,2.7249352647
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2CF3_ntn_edge,H2,499640.89963272936,1.7314365863
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2OH_1B_2OH,H2,499640.89963272936,2.2751528646
OPT_ibe_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2CF3,H2,499640.89963272936,1.9674552119
OPT_kkm_sym_6_mc_3_sym_3_on_1_ntn_edge_ntn_edge,H2,499640.89963272936,1.2835820987
OPT_kkm_sym_6_mc_3_sym_3_on_2_1B_2SH_1B_2SH,H2,499640.89963272936,2.048462312
OPT_kkm_sym_6_mc_3_sym_3_on_2_2B_2CH3_2B_2CH3,H2,499640.89963272936,2.58923907
OPT_kkm_sym_6_mc_3_sym_3_on_2_ntn_edge_1B_2NH2,H2,499640.89963272936,1.7990834647
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2CH3_1B_2CH3,H2,499640.89963272936,2.5506804556
OPT_lil_sym_5_mc_2_sym_3_on_2_1B_2SH_1B_2SH,H2,499640.89963272936,2.3961386279
OPT_lil_sym_5_mc_2_sym_3_on_2_2B_2CF3_2B_2CF3,H2,499640.89963272936,2.0247084754
OPT_lil_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2Br,H2,499640.89963272936,1.8587664691
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_2CH3_ntn_edge,H2,499640.89963272936,1.8078375628
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2CH3_1B_2CH3,H2,499640.89963272936,2.9851654739
OPT_lnj_sym_3_on_1_sym_7_mc_4_1B_2SH_1B_2SH,H2,499640.89963272936,2.6355124625
